"JOUR","CODE_STIF_TRNS","CODE_STIF_RES","CODE_STIF_ARRET","LIBELLE_ARRET","ID_REFA_LDA","CATEGORIE_TITRE","NB_VALD","Month","Year","Weekday","is_holiday"
2020-04-19,100,110,246,"DUROC",71159,"AMETHYSTE",8,"Apr",2020,"Sunday",FALSE
2017-05-05,800,854,262,"EPONE-MEZIERES",65326,"AMETHYSTE",29,"May",2017,"Friday",FALSE
2022-09-21,800,853,852,"THIEUX NANTOUIL",69196,"NAVIGO",5,"Sep",2022,"Wednesday",FALSE
2020-02-01,800,850,146,"CHANGIS-SAINT-JEAN",68980,"AMETHYSTE",5,"Feb",2020,"Saturday",FALSE
2019-12-03,800,803,611,"ORLY VILLE",69639,"NON DEFINI",32,"Dec",2019,"Tuesday",FALSE
2019-09-05,810,801,129,"CERGY-PREFECTURE",66696,"FGT",915,"Sep",2019,"Thursday",FALSE
2019-10-20,100,110,694,"PORTE DE PANTIN",71989,"NON DEFINI",218,"Oct",2019,"Sunday",FALSE
2022-02-17,100,110,695,"PORTE DE SAINT-CLOUD",71084,"TST",635,"Feb",2022,"Thursday",FALSE
2021-10-12,800,854,541,"MEULAN-HARDRICOURT",66321,"NAVIGO",352,"Oct",2021,"Tuesday",FALSE
2020-01-04,100,110,348,"HOCHE",72004,"FGT",134,"Jan",2020,"Saturday",FALSE
2017-10-21,100,110,923,"WAGRAM",71423,"AMETHYSTE",70,"Oct",2017,"Saturday",FALSE
2021-08-21,810,802,744,"AEROPORT CHARLES DE GAULLE 2-TGV",73699,"NON DEFINI",167,"Aug",2021,"Saturday",FALSE
2019-07-07,800,804,643,"PIERREFITTE-STAINS",72787,"FGT",532,"Jul",2019,"Sunday",FALSE
2021-05-03,800,853,823,"SAINT-LEU-LA-FORET",66452,"IMAGINE R",261,"May",2021,"Monday",FALSE
2018-07-04,800,803,40,"AVENUE DU PRESIDENT KENNEDY",71212,"TST",43,"Jul",2018,"Wednesday",FALSE
2019-09-17,100,110,223,"CRETEIL-L'ECHAT (HOPITAL MONDOR)",70269,"NON DEFINI",56,"Sep",2019,"Tuesday",FALSE
2020-01-10,800,804,207,"CORBEIL-ESSONNES",60309,"NAVIGO JOUR",5,"Jan",2020,"Friday",FALSE
2022-01-27,810,801,439,"LE VESINET-LE PECQ",64582,"FGT",88,"Jan",2022,"Thursday",FALSE
2020-12-03,810,801,172,"CHATOU-CROISSY",64483,"NON DEFINI",116,"Dec",2020,"Thursday",FALSE
2017-05-19,100,110,674,"PONT-NEUF (LA MONNAIE)",71253,"IMAGINE R",504,"May",2017,"Friday",FALSE
2019-09-24,100,110,803,"SOLFERINO",71270,"AUTRE TITRE",102,"Sep",2019,"Tuesday",FALSE
2021-02-06,100,110,282,"FELIX FAURE",71137,"IMAGINE R",430,"Feb",2021,"Saturday",FALSE
2021-08-13,800,803,518,"MAROLLES-EN-HUREPOIX",59948,"FGT",20,"Aug",2021,"Friday",FALSE
2019-04-03,810,802,287,"FONTENAY-AUX-ROSES",70133,"AMETHYSTE",55,"Apr",2019,"Wednesday",FALSE
2021-07-24,810,802,621,"PARC DES EXPOSITIONS",73568,"NAVIGO JOUR",5,"Jul",2021,"Saturday",FALSE
2018-03-12,810,802,622,"PARC-DE-SCEAUX",69906,"AMETHYSTE",21,"Mar",2018,"Monday",FALSE
2021-01-21,800,854,58,"BECON-LES-BRUYERES",72124,"AMETHYSTE",49,"Jan",2021,"Thursday",FALSE
2019-01-02,800,853,847,"TAVERNY",66557,"FGT",27,"Jan",2019,"Wednesday",FALSE
2017-08-23,100,110,149,"CHARDON-LAGACHE",71141,"FGT",22,"Aug",2017,"Wednesday",FALSE
2021-06-28,800,804,396,"LA FERTE-ALAIS",59661,"NAVIGO JOUR",5,"Jun",2021,"Monday",FALSE
2018-03-02,800,853,644,"PIERRELAYE",66491,"AMETHYSTE",21,"Mar",2018,"Friday",FALSE
2023-06-06,800,850,397,"FERTE SS JOUARR",68918,"AMETHYSTE",21,"Jun",2023,"Tuesday",FALSE
2022-04-16,800,804,909,"VILLIERS-LE-BEL-GONESSE-ARNOUVILLE",66009,"NAVIGO JOUR",17,"Apr",2022,"Saturday",TRUE
2018-04-18,100,110,107,"BREGUET-SABIN",73621,"NAVIGO",35,"Apr",2018,"Wednesday",FALSE
2022-04-28,100,110,656,"PLAISANCE",71039,"FGT",345,"Apr",2022,"Thursday",FALSE
2023-06-22,800,804,196,"COMBS LA VILLE",62558,"NAVIGO",170,"Jun",2023,"Thursday",FALSE
2017-05-08,810,802,22,"ARCUEIL-CACHAN",70263,"FGT",201,"May",2017,"Monday",TRUE
2019-06-18,810,801,582,"NATION",71673,"NON DEFINI",6,"Jun",2019,"Tuesday",FALSE
2019-12-20,100,110,701,"PORTE DE VERSAILLES",71045,"NAVIGO",11,"Dec",2019,"Friday",FALSE
2019-09-25,800,804,433,"LE PLESSIS-CHENET",60006,"NAVIGO",40,"Sep",2019,"Wednesday",FALSE
2021-06-22,100,110,696,"PORTE DE SAINT-OUEN",72078,"TST",847,"Jun",2021,"Tuesday",FALSE
2019-11-21,810,801,913,"VINCENNES",71651,"NAVIGO",550,"Nov",2019,"Thursday",FALSE
2021-12-13,100,110,223,"CRETEIL-L'ECHAT (HOPITAL MONDOR)",70269,"NAVIGO",40,"Dec",2021,"Monday",FALSE
2020-01-18,800,854,464,"L'ETANG-LA-VILLE",73603,"NON DEFINI",5,"Jan",2020,"Saturday",FALSE
2018-08-15,100,110,923,"WAGRAM",71423,"TST",69,"Aug",2018,"Wednesday",TRUE
2022-07-27,800,850,817,"STE COLOMBE",61961,"FGT",5,"Jul",2022,"Wednesday",FALSE
2018-02-09,100,110,739,"RIQUET",71977,"NAVIGO JOUR",5,"Feb",2018,"Friday",FALSE
2021-08-21,800,854,211,"CORMEILLES-EN-PARISIS",65399,"NAVIGO",13,"Aug",2021,"Saturday",FALSE
2017-07-12,800,804,48,"BALLANCOURT",59825,"IMAGINE R",61,"Jul",2017,"Wednesday",FALSE
2021-10-12,800,805,963,"EMERAINVILLE-PONTAULT-COMBAULT",67897,"AUTRE TITRE",5,"Oct",2021,"Tuesday",FALSE
2021-06-18,800,854,205,"CONFLANS-SAINTE-HONORINE",66095,"AMETHYSTE",74,"Jun",2021,"Friday",FALSE
2018-03-27,800,854,388,"JUZIERS",65988,"AMETHYSTE",5,"Mar",2018,"Tuesday",FALSE
2021-09-18,100,110,84,"BOISSIERE",71301,"NON DEFINI",222,"Sep",2021,"Saturday",FALSE
2019-03-30,100,110,583,"NATION",71673,"FGT",579,"Mar",2019,"Saturday",FALSE
2019-06-02,810,802,889,"VERT-GALANT",73482,"AMETHYSTE",125,"Jun",2019,"Sunday",FALSE
2021-05-20,100,110,768,"SAINT-JACQUES",71041,"TST",162,"May",2021,"Thursday",FALSE
2019-11-01,800,854,876,"VAUCRESSON",70705,"TST",20,"Nov",2019,"Friday",TRUE
2021-11-24,100,110,849,"TEMPLE",71296,"NON DEFINI",214,"Nov",2021,"Wednesday",FALSE
2018-12-13,800,851,284,"FONTAINEBLEAU-AVON",61579,"NAVIGO JOUR",6,"Dec",2018,"Thursday",FALSE
2019-02-07,800,805,747,"ROSNY-BOIS-PERRIER",71935,"IMAGINE R",1015,"Feb",2019,"Thursday",FALSE
2022-12-17,800,854,346,"HERBLAY",65897,"NAVIGO",38,"Dec",2022,"Saturday",FALSE
2023-03-30,800,854,92,"BONNIERES",66741,"NON DEFINI",5,"Mar",2023,"Thursday",FALSE
2021-05-27,800,850,570,"MORTCERF",67805,"NAVIGO",70,"May",2021,"Thursday",FALSE
2021-07-26,800,804,277,"EVRY-COURCOURONNES",60450,"AMETHYSTE",229,"Jul",2021,"Monday",FALSE
2019-11-30,100,110,16,"ANATOLE FRANCE",71519,"TST",150,"Nov",2019,"Saturday",FALSE
2021-03-08,800,804,334,"GRAND-BOURG",73627,"NAVIGO",101,"Mar",2021,"Monday",FALSE
2017-11-24,100,110,226,"CRETEIL-UNIVERSITE",70172,"NAVIGO",66,"Nov",2017,"Friday",FALSE
2021-03-07,100,110,1228,"MAIRIE ST-OUEN",72168,"NAVIGO",95,"Mar",2021,"Sunday",FALSE
2019-05-12,100,110,100,"BOULOGNE-PONT DE SAINT CLOUD",70721,"IMAGINE R",521,"May",2019,"Sunday",FALSE
2023-01-29,100,110,491,"MAIRIE CLICHY",72118,"NON DEFINI",250,"Jan",2023,"Sunday",FALSE
2023-05-30,800,851,1019,"BERCY",73652,"NON DEFINI",5,"May",2023,"Tuesday",FALSE
2021-08-28,100,110,728,"RENNES",73640,"AUTRE TITRE",129,"Aug",2021,"Saturday",FALSE
2021-07-08,800,853,537,"MERY-VAL D'OISE",66934,"NON DEFINI",15,"Jul",2021,"Thursday",FALSE
2019-02-04,800,803,918,"VITRY-SUR-SEINE",70313,"AMETHYSTE",142,"Feb",2019,"Monday",FALSE
2020-08-21,810,801,596,"NOISIEL",68153,"TST",490,"Aug",2020,"Friday",FALSE
2020-12-29,800,854,455,"LES VALLEES",72177,"IMAGINE R",195,"Dec",2020,"Tuesday",FALSE
2022-01-20,100,110,245,"DUPLEIX",71197,"NON DEFINI",550,"Jan",2022,"Thursday",FALSE
2022-12-05,810,802,219,"COURCELLE-S-YV",62951,"NAVIGO",359,"Dec",2022,"Monday",FALSE
2020-11-15,800,850,397,"LA FERTE-SOUS-JOUARRE",68918,"NAVIGO JOUR",5,"Nov",2020,"Sunday",FALSE
2017-06-11,100,110,27,"ARTS ET METIERS",71293,"IMAGINE R",661,"Jun",2017,"Sunday",FALSE
2023-02-07,800,853,238,"DEUIL MONTMAGNY",65562,"FGT",48,"Feb",2023,"Tuesday",FALSE
2017-11-09,100,110,693,"PORTE DE MONTREUIL",71710,"AMETHYSTE",572,"Nov",2017,"Thursday",FALSE
2021-04-16,100,110,776,"SAINT-MICHEL",73620,"FGT",208,"Apr",2021,"Friday",FALSE
2018-10-04,100,110,120,"BUTTES-CHAUMONT",71900,"FGT",72,"Oct",2018,"Thursday",FALSE
2020-09-24,800,804,845,"SURVILLIERS-FOSSES",69450,"FGT",96,"Sep",2020,"Thursday",FALSE
2021-02-06,810,801,6,"ACHERES-VILLE",73604,"NON DEFINI",46,"Feb",2021,"Saturday",FALSE
2020-02-23,810,801,6,"ACHERES-VILLE",73604,"TST",175,"Feb",2020,"Sunday",FALSE
2019-02-03,800,803,366,"ISSY",70612,"TST",28,"Feb",2019,"Sunday",FALSE
2021-08-09,810,801,70,"VAL-D'EUROPE",68266,"NAVIGO",128,"Aug",2021,"Monday",FALSE
2021-10-27,800,854,508,"MANTES-STATION",65770,"FGT",73,"Oct",2021,"Wednesday",FALSE
2019-08-30,800,805,912,"VILLIERS-SUR-MARNE-PLESSIS-TREVISE",73097,"TST",634,"Aug",2019,"Friday",FALSE
2018-09-28,100,110,703,"PORTE D'ITALIE",70596,"TST",283,"Sep",2018,"Friday",FALSE
2018-07-01,800,804,787,"SAVIGNY-LE-TEMPLE-NANDY",62290,"IMAGINE R",348,"Jul",2018,"Sunday",FALSE
2018-01-10,100,110,697,"PORTE DES LILAS",71889,"NAVIGO",109,"Jan",2018,"Wednesday",FALSE
2022-10-09,800,803,918,"VITRY SUR SEINE",70313,"NAVIGO JOUR",5,"Oct",2022,"Sunday",FALSE
2021-10-27,100,110,1006,"OLYMPIADES",71557,"FGT",647,"Oct",2021,"Wednesday",FALSE
2023-03-18,800,853,784,"SARCELLES",66079,"FGT",155,"Mar",2023,"Saturday",FALSE
2018-09-07,800,805,967,"TOURNAN",67625,"AMETHYSTE",13,"Sep",2018,"Friday",FALSE
2019-06-24,810,802,429,"LE GUICHET",63025,"NAVIGO",24,"Jun",2019,"Monday",FALSE
2020-02-04,100,110,877,"VAUGIRARD (ADOLPHE CHERIOU)",71091,"AMETHYSTE",47,"Feb",2020,"Tuesday",FALSE
2018-12-10,800,854,304,"GARCHES-MARNES-LA-COQUETTE",70713,"NAVIGO",28,"Dec",2018,"Monday",FALSE
2018-10-16,100,110,66,"BERCY",71607,"AUTRE TITRE",5,"Oct",2018,"Tuesday",FALSE
2019-05-31,800,803,522,"MASSY-PALAISEAU",63244,"AMETHYSTE",40,"May",2019,"Friday",FALSE
2020-06-16,800,804,307,"GARE DE LYON",73626,"NAVIGO",6,"Jun",2020,"Tuesday",FALSE
2021-05-14,800,851,554,"MONTEREAU",61414,"FGT",181,"May",2021,"Friday",FALSE
2022-10-10,810,802,622,"PARC DE SCEAUX",69906,"NAVIGO",27,"Oct",2022,"Monday",FALSE
2021-06-08,100,110,583,"NATION",71673,"FGT",540,"Jun",2021,"Tuesday",FALSE
2018-02-02,800,853,784,"SARCELLES-SAINT-BRICE",66079,"IMAGINE R",660,"Feb",2018,"Friday",FALSE
2021-03-24,800,804,901,"VILLENEUVE-SAINT-GEORGES",69568,"AMETHYSTE",245,"Mar",2021,"Wednesday",FALSE
2022-11-07,800,804,845,"SURVILLIERS",69450,"NAVIGO JOUR",6,"Nov",2022,"Monday",FALSE
2018-04-07,800,853,115,"BRUYERES-SUR-OISE",67325,"AMETHYSTE",5,"Apr",2018,"Saturday",FALSE
2017-02-08,800,804,334,"GRAND-BOURG",73627,"IMAGINE R",30,"Feb",2017,"Wednesday",FALSE
2021-03-14,800,850,140,"CHAMPBENOIST-POIGNY",62064,"NON DEFINI",5,"Mar",2021,"Sunday",FALSE
2020-05-17,100,110,547,"MIRABEAU",71162,"TST",17,"May",2020,"Sunday",FALSE
2021-11-15,800,854,843,"SURESNES-MONT VALERIEN",70829,"FGT",70,"Nov",2021,"Monday",FALSE
2018-04-21,800,800,1207,"BOURGET T11",72641,"NAVIGO JOUR",5,"Apr",2018,"Saturday",FALSE
2021-12-17,100,110,695,"PORTE DE SAINT-CLOUD",71084,"TST",477,"Dec",2021,"Friday",FALSE
2019-06-28,100,110,758,"SAINT-AMBROISE",71781,"NAVIGO",38,"Jun",2019,"Friday",FALSE
2022-07-28,800,805,446,"BOULLEREAUX",73098,"TST",165,"Jul",2022,"Thursday",FALSE
2019-08-02,100,110,251,"EGLISE D'AUTEUIL",71166,"NAVIGO",178,"Aug",2019,"Friday",FALSE
2023-01-28,800,800,48093,"Noisy-le-Roi T13",64246,"FGT",5,"Jan",2023,"Saturday",FALSE
2020-01-20,100,110,718,"QUAI DE LA RAPEE",71637,"TST",92,"Jan",2020,"Monday",FALSE
2018-04-25,800,852,526,"MAULE",64674,"TST",5,"Apr",2018,"Wednesday",FALSE
2022-06-17,100,110,227,"CRIMEE",72013,"AUTRE TITRE",765,"Jun",2022,"Friday",FALSE
2021-03-26,100,110,35,"AUBERVILLIERS-PANTIN (QUATRE CHEMINS)",72460,"AUTRE TITRE",213,"Mar",2021,"Friday",FALSE
2019-03-16,800,854,33,"AUBERGENVILLE-ELISABETHVILLE",65490,"IMAGINE R",154,"Mar",2019,"Saturday",FALSE
2021-02-09,100,110,282,"FELIX FAURE",71137,"TST",124,"Feb",2021,"Tuesday",FALSE
2017-05-01,100,110,248,"ECOLE MILITAIRE",71224,"AMETHYSTE",70,"May",2017,"Monday",TRUE
2019-07-02,800,854,58,"BECON-LES-BRUYERES",72124,"NAVIGO",25,"Jul",2019,"Tuesday",FALSE
2017-04-25,800,853,961,"SAINT-OUEN-L'AUMONE-LIESSE",66659,"AMETHYSTE",21,"Apr",2017,"Tuesday",FALSE
2021-02-24,100,110,764,"SAINT-FARGEAU",71860,"IMAGINE R",117,"Feb",2021,"Wednesday",FALSE
2023-06-24,100,110,648,"PLACE CLICHY",71435,"NAVIGO",318,"Jun",2023,"Saturday",FALSE
2023-04-12,100,110,496,"MAIRIE D'IVRY",70488,"FGT",276,"Apr",2023,"Wednesday",FALSE
2020-09-04,810,801,501,"MAISONS-LAFFITTE",65048,"NAVIGO",151,"Sep",2020,"Friday",FALSE
2022-08-03,800,804,430,"MEE",62003,"NON DEFINI",15,"Aug",2022,"Wednesday",FALSE
2018-01-14,800,850,866,"VAIRES-TORCY",68419,"TST",62,"Jan",2018,"Sunday",FALSE
2018-06-19,100,110,124,"CAMPO-FORMIO",71063,"TST",130,"Jun",2018,"Tuesday",FALSE
2017-06-13,800,852,193,"COIGNIERES",63369,"AUTRE TITRE",5,"Jun",2017,"Tuesday",FALSE
2019-03-14,100,110,173,"CHAUSSEE D'ANTIN (LA FAYETTE)",73689,"NON DEFINI",24,"Mar",2019,"Thursday",FALSE
2020-12-07,100,110,544,"MICHEL-ANGE-MOLITOR",73658,"NAVIGO",20,"Dec",2020,"Monday",FALSE
2022-12-04,100,110,54,"BASTILLE      ",71743,"NAVIGO",145,"Dec",2022,"Sunday",FALSE
2020-09-04,100,110,297,"GABRIEL PERI-ASNIERES-GENNEVILLIERS",72203,"AUTRE TITRE",277,"Sep",2020,"Friday",FALSE
2021-06-29,800,805,298,"GAGNY",73278,"NAVIGO JOUR",8,"Jun",2021,"Tuesday",FALSE
2019-02-14,810,802,904,"VILLEPARISIS-MITRY-LE-NEUF",68916,"TST",277,"Feb",2019,"Thursday",FALSE
2018-02-06,100,110,919,"VOLONTAIRES",71113,"FGT",189,"Feb",2018,"Tuesday",FALSE
2018-02-24,800,804,894,"VILLABE",60124,"FGT",5,"Feb",2018,"Saturday",FALSE
2018-11-25,100,110,297,"GABRIEL PERI-ASNIERES-GENNEVILLIERS",72203,"NAVIGO",18,"Nov",2018,"Sunday",FALSE
2022-02-21,100,110,700,"PORTE DE VANVES",71006,"AMETHYSTE",356,"Feb",2022,"Monday",FALSE
2019-09-07,100,110,892,"VICTOR HUGO",71315,"TST",292,"Sep",2019,"Saturday",FALSE
2017-11-28,810,801,357,"HOUILLES-CARRIERES-SUR-SEINE",64741,"AUTRE TITRE",5,"Nov",2017,"Tuesday",FALSE
2018-05-15,100,110,44,"AVRON",71697,"FGT",299,"May",2018,"Tuesday",FALSE
2022-05-17,800,854,712,"PUTEAUX",71422,"IMAGINE R",581,"May",2022,"Tuesday",FALSE
2020-01-11,100,110,27,"ARTS ET METIERS",71293,"NAVIGO",5,"Jan",2020,"Saturday",FALSE
2020-10-28,800,853,675,"PONTOISE",66816,"NAVIGO JOUR",10,"Oct",2020,"Wednesday",FALSE
2019-11-08,100,110,802,"SIMPLON",71556,"NAVIGO JOUR",5,"Nov",2019,"Friday",FALSE
2020-08-31,800,853,568,"MONTSOULT-MAFFLIERS",67000,"TST",57,"Aug",2020,"Monday",FALSE
2019-01-13,800,803,828,"SAINT-MICHEL NOTRE DAME",73620,"IMAGINE R",820,"Jan",2019,"Sunday",FALSE
2018-10-11,100,110,752,"RUE DU BAC",71227,"NAVIGO",54,"Oct",2018,"Thursday",FALSE
2021-07-19,100,110,419,"LAMARCK-CAULAINCOURT",71492,"IMAGINE R",464,"Jul",2021,"Monday",FALSE
2023-05-25,800,803,360,"IGNY",63352,"NAVIGO JOUR",5,"May",2023,"Thursday",FALSE
2021-12-06,800,854,217,"COURBEVOIE",73614,"FGT",76,"Dec",2021,"Monday",FALSE
2020-10-30,100,110,88,"BOLIVAR",71920,"NON DEFINI",6,"Oct",2020,"Friday",FALSE
2020-03-29,100,110,11,"ALEXANDRE DUMAS",71728,"NAVIGO",11,"Mar",2020,"Sunday",FALSE
2018-09-28,100,110,1008,"LES COURTILLES",72286,"TST",748,"Sep",2018,"Friday",FALSE
2019-08-13,800,805,1196,"ROSA PARKS",73798,"AUTRE TITRE",9,"Aug",2019,"Tuesday",FALSE
2021-06-22,100,110,332,"GONCOURT (HOPITAL SAINT-LOUIS)",71840,"NAVIGO",50,"Jun",2021,"Tuesday",FALSE
2023-04-25,800,852,303,"GARANCIERES",64025,"AMETHYSTE",5,"Apr",2023,"Tuesday",FALSE
2021-07-27,100,110,689,"PTE DE CLICHY ",71545,"NAVIGO JOUR",10,"Jul",2021,"Tuesday",FALSE
2020-06-23,800,803,141,"CHAMP DE MARS-TOUR EIFFEL",73844,"IMAGINE R",356,"Jun",2020,"Tuesday",FALSE
2018-12-19,800,805,178,"CHELLES-GOURNAY",68407,"AMETHYSTE",168,"Dec",2018,"Wednesday",FALSE
2017-09-16,800,850,146,"CHANGIS-SAINT-JEAN",68980,"IMAGINE R",56,"Sep",2017,"Saturday",FALSE
2022-09-26,800,853,148,"CHAPONVAL",67016,"TST",5,"Sep",2022,"Monday",FALSE
2019-07-29,810,801,202,"CONFLANS-FIN-D'OISE",73605,"IMAGINE R",499,"Jul",2019,"Monday",FALSE
2022-10-12,100,110,683,"PTE D'AUTEUIL ",71169,"NAVIGO",537,"Oct",2022,"Wednesday",FALSE
2022-09-16,100,110,359,"IENA          ",71294,"AUTRE TITRE",859,"Sep",2022,"Friday",FALSE
2023-01-14,810,801,841,"SUCY-BONNEUIL",72929,"NAVIGO",173,"Jan",2023,"Saturday",FALSE
2020-08-28,800,854,812,"SAINT-CLOUD",73749,"NAVIGO",54,"Aug",2020,"Friday",FALSE
2019-09-04,800,803,3,"ABLON",69554,"NAVIGO",995,"Sep",2019,"Wednesday",FALSE
2022-01-21,810,802,77,"BLANC-MESNIL",72648,"NAVIGO JOUR",12,"Jan",2022,"Friday",FALSE
2017-03-09,100,110,525,"MAUBERT-MUTUALITE",71190,"IMAGINE R",1265,"Mar",2017,"Thursday",FALSE
2021-10-15,800,803,179,"CHEMIN D'ANTONY",69682,"AMETHYSTE",9,"Oct",2021,"Friday",FALSE
2022-10-11,800,854,82,"BOIS COLOMBES",72179,"FGT",136,"Oct",2022,"Tuesday",FALSE
2022-05-23,100,110,849,"TEMPLE",71296,"AUTRE TITRE",295,"May",2022,"Monday",FALSE
2020-05-13,810,801,431,"LE PARC-DE-SAINT-MAUR",70359,"NON DEFINI",24,"May",2020,"Wednesday",FALSE
2020-11-18,100,110,542,"MICHEL-ANGE-AUTEUIL",71206,"NAVIGO",37,"Nov",2020,"Wednesday",FALSE
2021-05-13,800,854,884,"VERSAILLES RIVE DROITE",64021,"TST",75,"May",2021,"Thursday",TRUE
2022-05-29,800,853,338,"GROSLAY",65749,"NAVIGO",201,"May",2022,"Sunday",FALSE
2019-11-09,800,853,95,"BOUFFEMONT-MOISSELLES",66795,"FGT",17,"Nov",2019,"Saturday",FALSE
2023-06-13,800,852,553,"MONTFORT L AMAU",63955,"NAVIGO",414,"Jun",2023,"Tuesday",FALSE
2018-01-05,810,802,45,"BAGNEUX",70210,"IMAGINE R",889,"Jan",2018,"Friday",FALSE
2017-06-24,800,803,108,"BRETIGNY",60247,"TST",328,"Jun",2017,"Saturday",FALSE
2018-11-08,100,110,722,"RANELAGH",71243,"FGT",153,"Nov",2018,"Thursday",FALSE
2020-06-29,100,110,513,"MARCEL SEMBAT",71054,"TST",339,"Jun",2020,"Monday",FALSE
2022-10-11,100,110,919,"VOLONTAIRES   ",71113,"NAVIGO",91,"Oct",2022,"Tuesday",FALSE
2019-07-28,810,801,820,"SAINT-GERMAIN-EN-LAYE",64589,"NAVIGO",43,"Jul",2019,"Sunday",FALSE
2020-10-13,800,851,853,"THOMERY",61480,"NAVIGO",45,"Oct",2020,"Tuesday",FALSE
2022-04-03,800,803,137,"CHAMARANDE",59734,"AMETHYSTE",5,"Apr",2022,"Sunday",FALSE
2018-07-08,100,110,761,"BASILIQUE DE SAINT-DENIS",72326,"NAVIGO JOUR",7,"Jul",2018,"Sunday",FALSE
2023-04-19,810,801,589,"NEUILLY-PLAIS.",73190,"NON DEFINI",234,"Apr",2023,"Wednesday",FALSE
2019-11-20,800,851,139,"CHAMPAGNE-SUR-SEINE",61537,"TST",45,"Nov",2019,"Wednesday",FALSE
2020-12-03,100,110,144,"CHAMPS-ELYSEES-CLEMENCEAU",71305,"IMAGINE R",203,"Dec",2020,"Thursday",FALSE
2023-02-13,800,852,325,"GAZERAN",60454,"NAVIGO",5,"Feb",2023,"Monday",FALSE
2018-08-06,100,110,696,"PORTE DE SAINT-OUEN",72078,"NAVIGO",54,"Aug",2018,"Monday",FALSE
2017-05-26,100,110,197,"COMMERCE",71132,"AUTRE TITRE",55,"May",2017,"Friday",FALSE
2021-02-08,800,850,866,"VAIRES-TORCY",68419,"IMAGINE R",323,"Feb",2021,"Monday",FALSE
2019-06-05,800,804,1159,"CRETEIL POMP",69950,"FGT",494,"Jun",2019,"Wednesday",FALSE
2021-12-19,800,850,529,"MEAUX",68963,"AMETHYSTE",108,"Dec",2021,"Sunday",FALSE
2021-04-02,800,853,230,"DAMMARTIN-JUILLY-SAINT-MARD",69254,"NON DEFINI",5,"Apr",2021,"Friday",FALSE
2021-01-31,800,854,613,"OSNY",66977,"FGT",5,"Jan",2021,"Sunday",FALSE
2020-10-19,100,110,792,"SENTIER",73634,"FGT",135,"Oct",2020,"Monday",FALSE
2022-10-27,810,802,551,"MITRY CLAYE",69065,"FGT",110,"Oct",2022,"Thursday",FALSE
2017-04-05,800,851,46,"BAGNEUX-SUR-LOING",61145,"FGT",10,"Apr",2017,"Wednesday",FALSE
2022-09-04,100,110,542,"M.ANGE-AUTEUIL",71206,"NAVIGO",944,"Sep",2022,"Sunday",FALSE
2018-03-27,800,854,712,"PUTEAUX",71422,"IMAGINE R",421,"Mar",2018,"Tuesday",FALSE
2019-04-07,800,852,915,"VIROFLAY RIVE GAUCHE",63923,"FGT",36,"Apr",2019,"Sunday",FALSE
2018-04-14,100,110,248,"ECOLE MILITAIRE",71224,"NAVIGO",29,"Apr",2018,"Saturday",FALSE
2021-07-16,100,110,250,"EDGAR QUINET",71108,"AUTRE TITRE",137,"Jul",2021,"Friday",FALSE
2018-07-14,800,853,148,"CHAPONVAL",67016,"AMETHYSTE",5,"Jul",2018,"Saturday",TRUE
2022-09-09,800,853,870,"VALMONDOIS",67107,"TST",28,"Sep",2022,"Friday",FALSE
2019-10-03,800,854,749,"ROSNY-SUR-SEINE",66157,"TST",5,"Oct",2019,"Thursday",FALSE
2020-05-17,100,110,769,"SAINT-LAZARE",73688,"TST",617,"May",2020,"Sunday",FALSE
2018-09-30,100,110,780,"SAINT-SEBASTIEN FROISSART",71777,"NAVIGO",1027,"Sep",2018,"Sunday",FALSE
2022-02-27,100,110,476,"LOUIS BLANC",71407,"NAVIGO",24,"Feb",2022,"Sunday",FALSE
2018-03-08,100,110,500,"MAISONS-ALFORT-STADE",70426,"IMAGINE R",1034,"Mar",2018,"Thursday",FALSE
2020-06-27,800,852,658,"PLAISIR-LES-CLAYES",64195,"FGT",29,"Jun",2020,"Saturday",FALSE
2022-11-18,800,853,595,"NOINTEL MOURS",67227,"FGT",9,"Nov",2022,"Friday",FALSE
2019-10-05,810,801,841,"SUCY-BONNEUIL",72929,"NAVIGO",47,"Oct",2019,"Saturday",FALSE
2018-11-15,800,853,536,"MERIEL",67065,"NAVIGO",5,"Nov",2018,"Thursday",FALSE
2017-01-12,800,854,914,"VIROFLAY RIVE DROITE",63980,"AUTRE TITRE",5,"Jan",2017,"Thursday",FALSE
2019-10-04,800,854,304,"GARCHES-MARNES-LA-COQUETTE",70713,"AMETHYSTE",33,"Oct",2019,"Friday",FALSE
2022-04-20,800,804,337,"GRIGNY-CENTRE",60797,"FGT",453,"Apr",2022,"Wednesday",FALSE
2023-02-21,100,110,718,"QUAI.LA RAPEE",71637,"NAVIGO JOUR",7,"Feb",2023,"Tuesday",FALSE
2022-06-14,810,802,795,"SEVRAN-BEAUDOTTES",73491,"NAVIGO",58,"Jun",2022,"Tuesday",FALSE
2023-02-25,100,110,773,"SAINT-MARCEL",71092,"TST",176,"Feb",2023,"Saturday",FALSE
2023-05-07,810,801,202,"CONFLANS FO",73605,"NAVIGO",31,"May",2023,"Sunday",FALSE
2018-06-15,810,801,753,"RUEIL-MALMAISON",70902,"FGT",320,"Jun",2018,"Friday",FALSE
2021-11-30,100,110,93,"BOTZARIS",71906,"NAVIGO JOUR",5,"Nov",2021,"Tuesday",FALSE
